[12:02:27] [Model]: Loading erfan226/persian-t5-paraphraser...                                    3900279738.py:115
                                                                                                                   
[12:02:35] [Data]: Reading data...                                                                3900279738.py:126
                                                                                                                   
FULL Dataset: (1488792, 2)
TRAIN Dataset: (1487303, 2)
TEST Dataset: (1489, 2)

[12:02:36] [Initiating Fine Tuning]...                                                            3900279738.py:175
 
                               Training Status                               
+---------------------------------------------------------------------------+
|Epoch | Steps |                            Loss                            |
|  3   | 10780 | tensor(2.5830, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10790 | tensor(2.6528, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10800 | tensor(2.1787, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10810 | tensor(2.6139, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10820 | tensor(2.5082, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10830 | tensor(2.4061, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10840 | tensor(2.4736, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10850 | tensor(2.4657, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10860 | tensor(2.3992, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10870 | tensor(2.3776, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10880 | tensor(2.4130, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10890 | tensor(2.4761, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10900 | tensor(2.3855, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10910 | tensor(2.2853, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10920 | tensor(2.3703, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10930 | tensor(2.5398, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10940 | tensor(2.6183, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10950 | tensor(2.2975, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10960 | tensor(2.4611, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10970 | tensor(2.4010, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10980 | tensor(2.4365, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 10990 | tensor(2.4046, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11000 | tensor(2.5888, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11010 | tensor(2.5854, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11020 | tensor(2.3471, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11030 | tensor(2.5536, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11040 | tensor(2.3921, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11050 | tensor(2.3772, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11060 | tensor(2.3988, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11070 | tensor(2.5210, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11080 | tensor(2.4253, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11090 | tensor(2.2989, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11100 | tensor(2.4038, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11110 | tensor(2.3733, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11120 | tensor(2.3212, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11130 | tensor(2.5904, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11140 | tensor(2.3268, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11150 | tensor(2.4836, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11160 | tensor(2.4544, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11170 | tensor(2.4615, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11180 | tensor(2.6114, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11190 | tensor(2.3652, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11200 | tensor(2.3969, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11210 | tensor(2.4425, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11220 | tensor(2.2548, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11230 | tensor(2.3670, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11240 | tensor(2.2168, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11250 | tensor(2.4425, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11260 | tensor(2.4959, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11270 | tensor(2.4481, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11280 | tensor(2.4560, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11290 | tensor(2.5573, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11300 | tensor(2.6366, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11310 | tensor(2.2843, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11320 | tensor(2.6032, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11330 | tensor(2.5805, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11340 | tensor(2.7611, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11350 | tensor(2.2470, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11360 | tensor(2.6012, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11370 | tensor(2.4805, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11380 | tensor(2.4409, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11390 | tensor(2.5339, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11400 | tensor(2.2736, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11410 | tensor(2.5256, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11420 | tensor(2.4998, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11430 | tensor(2.4583, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11440 | tensor(2.7127, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11450 | tensor(2.5085, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11460 | tensor(2.6247, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11470 | tensor(2.1919, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11480 | tensor(2.5167, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11490 | tensor(2.4510, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11500 | tensor(2.3125, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11510 | tensor(2.4947, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11520 | tensor(2.3658, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11530 | tensor(2.5445, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11540 | tensor(2.5003, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11550 | tensor(2.6582, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11560 | tensor(2.4972, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11570 | tensor(2.4981, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11580 | tensor(2.5120, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11590 | tensor(2.4407, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11600 | tensor(2.5813, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11610 | tensor(2.5395, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11620 | tensor(2.3592, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11630 | tensor(2.2877, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11640 | tensor(2.5491, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11650 | tensor(2.3076, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11660 | tensor(2.5756, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11670 | tensor(2.5679, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11680 | tensor(2.5628, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11690 | tensor(2.5408, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11700 | tensor(2.4350, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11710 | tensor(2.3861, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11720 | tensor(2.5576, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11730 | tensor(2.2156, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11740 | tensor(2.5546, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11750 | tensor(2.1768, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11760 | tensor(2.1762, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11770 | tensor(2.3757, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11780 | tensor(2.4686, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11790 | tensor(2.2407, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11800 | tensor(2.3735, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11810 | tensor(2.4594, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11820 | tensor(2.5650, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11830 | tensor(2.4392, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11840 | tensor(2.3739, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11850 | tensor(2.6288, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11860 | tensor(2.5106, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11870 | tensor(2.5789, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11880 | tensor(2.4210, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11890 | tensor(2.5545, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11900 | tensor(2.4402, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11910 | tensor(2.5789, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11920 | tensor(2.3817, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11930 | tensor(2.4601, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11940 | tensor(2.5577, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11950 | tensor(2.6785, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11960 | tensor(2.4530, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11970 | tensor(2.4838, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11980 | tensor(2.4301, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 11990 | tensor(2.3182, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12000 | tensor(2.4480, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12010 | tensor(2.4338, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12020 | tensor(2.2793, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12030 | tensor(2.4035, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12040 | tensor(2.3840, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12050 | tensor(2.6028, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12060 | tensor(2.5842, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12070 | tensor(2.3988, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12080 | tensor(2.6468, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12090 | tensor(2.4261, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12100 | tensor(2.5831, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12110 | tensor(2.4102, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12120 | tensor(2.4880, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12130 | tensor(2.4220, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12140 | tensor(2.5500, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12150 | tensor(2.4393, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12160 | tensor(2.5139, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12170 | tensor(2.3539, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12180 | tensor(2.3724, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12190 | tensor(2.4533, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12200 | tensor(2.4209, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12210 | tensor(2.4486, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12220 | tensor(2.2848, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12230 | tensor(2.3889, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12240 | tensor(2.6720, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12250 | tensor(2.5593, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12260 | tensor(2.5391, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12270 | tensor(2.5608, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12280 | tensor(2.3569, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12290 | tensor(2.2835, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12300 | tensor(2.4741, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12310 | tensor(2.5676, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12320 | tensor(2.3627, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12330 | tensor(2.3960, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12340 | tensor(2.0479, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12350 | tensor(2.6245, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12360 | tensor(2.4010, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12370 | tensor(2.4777, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12380 | tensor(2.5306, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12390 | tensor(2.5322, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12400 | tensor(2.4356, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12410 | tensor(2.5606, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12420 | tensor(2.7610, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12430 | tensor(2.4663, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12440 | tensor(2.3796, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12450 | tensor(2.4341, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12460 | tensor(2.5213, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12470 | tensor(2.4335, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12480 | tensor(2.6241, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12490 | tensor(2.4357, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12500 | tensor(2.2863, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12510 | tensor(2.3698, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12520 | tensor(2.4016, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12530 | tensor(2.4716, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12540 | tensor(2.4659, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12550 | tensor(2.1907, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12560 | tensor(2.3441, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12570 | tensor(2.5384, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12580 | tensor(2.6173, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12590 | tensor(2.4468, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12600 | tensor(2.5742, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12610 | tensor(2.5578, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12620 | tensor(2.4921, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12630 | tensor(2.3666, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12640 | tensor(2.3480, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12650 | tensor(2.2712, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12660 | tensor(2.3384, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12670 | tensor(2.5852, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12680 | tensor(2.5585, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12690 | tensor(2.5614, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12700 | tensor(2.3579, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12710 | tensor(2.4149, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12720 | tensor(2.4439, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12730 | tensor(2.3355, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12740 | tensor(2.3895, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12750 | tensor(2.4255, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12760 | tensor(2.2629, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12770 | tensor(2.5078, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12780 | tensor(2.3994, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12790 | tensor(2.2684, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12800 | tensor(2.4527, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12810 | tensor(2.7279, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12820 | tensor(2.4007, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12830 | tensor(2.5057, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12840 | tensor(2.3705, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12850 | tensor(2.1772, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12860 | tensor(2.3823, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12870 | tensor(2.4822, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12880 | tensor(2.4002, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12890 | tensor(2.4564, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12900 | tensor(2.4887, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12910 | tensor(2.2756, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12920 | tensor(2.5017, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12930 | tensor(2.3984, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12940 | tensor(2.4733, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12950 | tensor(2.3903, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12960 | tensor(2.4697, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12970 | tensor(2.4202, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12980 | tensor(2.4416, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 12990 | tensor(2.5398, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13000 | tensor(2.4776, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13010 | tensor(2.8550, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13020 | tensor(2.2908, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13030 | tensor(2.4307, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13040 | tensor(2.4467, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13050 | tensor(2.6300, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13060 | tensor(2.5047, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13070 | tensor(2.3117, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13080 | tensor(2.6202, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13090 | tensor(2.2975, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13100 | tensor(2.4445, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13110 | tensor(2.5850, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13120 | tensor(2.3622, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13130 | tensor(2.4644, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13140 | tensor(2.6786, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13150 | tensor(2.5631, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13160 | tensor(2.2870, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13170 | tensor(2.6863, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13180 | tensor(2.3617, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13190 | tensor(2.5578, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13200 | tensor(2.6054, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13210 | tensor(2.4219, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13220 | tensor(2.5323, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13230 | tensor(2.5319, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13240 | tensor(2.4047, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13250 | tensor(2.5784, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13260 | tensor(2.4601, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13270 | tensor(2.3199, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13280 | tensor(2.4874, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13290 | tensor(2.3794, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13300 | tensor(2.3865, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13310 | tensor(2.3311, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13320 | tensor(2.6634, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13330 | tensor(2.4989, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13340 | tensor(2.4939, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13350 | tensor(2.2829, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13360 | tensor(2.6117, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13370 | tensor(2.3659, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13380 | tensor(2.3643, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13390 | tensor(2.2981, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13400 | tensor(2.3512, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13410 | tensor(2.5379, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13420 | tensor(2.4088, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13430 | tensor(2.5447, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13440 | tensor(2.4852, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13450 | tensor(2.5003, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13460 | tensor(2.7134, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13470 | tensor(2.3582, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  3   | 13480 | tensor(2.5395, device='cuda:0', grad_fn=<NllLossBackward0>)|
